es,en,scores,qualify,Espanish_length,English_length,zero,uno,dos
"@geovandres988 Amigo ya deja el drama, todos sabemos que el falso activismo de Greta es puro show, y la maquinaria progresista detrás es grandísima...","@geovandres988 Dude, leave the drama, we all know that Greta's false activism is pure show, and the progressive machinery behind it is huge...",-0.0516,negative,150,142,0.4522014236751911,0.11194590533433509,0.10998439937597505
@98medrano08 Ustedes salen con unas tonterías....,@98medrano08 You guys come out with some nonsense....,0.0,neutral,49,53,0.4794094384392301,0.03606311044327574,0.0405616224648986
"Un circo, todo planeado para llamar la atención, antes se tomaron una foto toteados de la risa y ahora el show","A circus, all planned to attract attention, before they took a picture full of laughter and now the show",0.6908,positive,110,104,0.8436593725283416,0.08189331329827197,0.08034321372854915
@_david.dml Eso es puro show progre... Deja el drama.,@_david.dml That's pure progressive show... Leave the drama.,-0.0516,negative,53,60,0.4522014236751911,0.03906836964688205,0.04602184087363495
Es Greta marioneta!,It's Greta puppet!,0.0,neutral,19,18,0.4794094384392301,0.0135236664162284,0.01326053042121685
Guess What MotherFu🤬!,Guess What MotherFu🤬!,0.0,neutral,21,21,0.4794094384392301,0.015026296018031557,0.015600624024960999
"Definitivamente acas bsra nuestto planeta, todo por el poder y ambición del dinero","Definitely here for our planet, all for the power and ambition of money",0.4019,positive,82,71,0.6913261270761929,0.060856498873027805,0.0546021840873635
@garzonmlaura has visto quien la financia y los millones que mueve detrás? Los mismos ultra capitalistas los que quieren el control de grandes recursos porque será? Gran negocio que hay detrás.,"@garzonmlaura have you seen who finances it and the millions behind it? The same ultra capitalists who want control of large resources, why is it? Big business behind it.",0.168,positive,193,170,0.567993672554706,0.14425244177310295,0.13182527301092042
La chica meme necesita uno nuevo para facturar más,The meme girl needs a new one to bill more,0.0,neutral,50,42,0.4794094384392301,0.036814425244177315,0.031981279251170044
Chimba de pinta nea que tiene la Greta,Nice-looking chimba that Greta has,0.0,neutral,38,34,0.4794094384392301,0.02779864763335838,0.02574102964118565
"Eso es puro show de esa niña, la metieron al carro y pa la casita","That is pure show of that girl, they put her in the car and for the house",0.0,neutral,65,73,0.4794094384392301,0.04808414725770098,0.056162246489859596
@hector_var ese es su oficio 🤡,@hector_var that's his trade 🤡,0.0,neutral,30,30,0.4794094384392301,0.021788129226145758,0.02262090483619345
Ombe no,ombe no,-0.296,negative,7,7,0.32333245452148696,0.004507888805409466,0.0046801872074883
XD,XD,0.5859,positive,2,2,0.7883469549169522,0.0007513148009015778,0.00078003120124805
"@98medrano08 No tiene absolutamente ningún estudio, hay que leer...","@98medrano08 He has absolutely no studies, you have to read...",-0.3597,negative,67,62,0.2897442657527023,0.049586776859504134,0.04758190327613104
"Eso sería maltrato infantil, pero de las personas que la ponen a hablar como una Lora en contra de todo","That would be child abuse, but from the people who make her speak like a Parrot against everything",0.1655,positive,103,98,0.5666754547851305,0.07663410969196092,0.07566302652106084
nadie habla de la jopo e brisa qué hay JAJAJA,nobody talks about the jopo and breeze what's up HAHAHA,0.6523,positive,45,55,0.8233588188768783,0.03305785123966942,0.042121684867394704
Les falta calle para luchar por los derechos😂,They lack street to fight for rights 😂,-0.5994,negative,45,38,0.16335354600580015,0.03305785123966942,0.028861154446177848
Este pequeño momento de mi vida se llama: Felicidad 😍,This little moment of my life is called: Happiness 😍,0.5574,positive,53,52,0.7733192723437912,0.03906836964688205,0.03978159126365055
"@santi_uribe10 esa niña tiene más estudios que usted amigo, lea la vida de ella antes de opinar estupideces.","@santi_uribe10 that girl has more studies than you friend, read her life before giving stupid opinions.",0.296,positive,108,103,0.6354864223569733,0.08039068369646882,0.0795631825273011
Ella: 😌,Her: 😌,0.0,neutral,7,6,0.4794094384392301,0.004507888805409466,0.0039001560062402497
Cuando me está llendo de la 💩pero ya estoy acostumbrada: ☺️,When I'm getting out of 💩 but I'm used to it: ☺️,0.0,neutral,59,48,0.4794094384392301,0.043576258452291516,0.03666146645865835
Parecen jugando a la rueda rueda de pan y canela😂😂😂😂,They seem to be playing wheel of bread and cinnamon😂😂😂😂,0.2023,positive,52,55,0.5860796203532823,0.03831705484598047,0.042121684867394704
Que payasada,what a clown,0.0,neutral,12,12,0.4794094384392301,0.008264462809917356,0.00858034321372855
Va re parchada jauaja,It's going to be patched hahaha,0.5574,positive,21,31,0.7733192723437912,0.015026296018031557,0.0234009360374415
Vive sabroso esa muchacha....nunca ha trabajado y nunca va a trabajar...,That girl lives tasty....she has never worked and never goes to work...,0.0,neutral,72,71,0.4794094384392301,0.053343350864012026,0.0546021840873635
Se le ve fresca a la pana.,The corduroy looks fresh.,0.3182,positive,26,25,0.647192196150804,0.018782870022539446,0.0187207488299532
@jaux22 una barbaridad,@jaux22 outrageous,-0.4588,negative,22,18,0.23749011336672818,0.015777610818933134,0.01326053042121685
@omarhdz02 hablan pero no caen en cuenta 😂,@omarhdz02 they talk but they don't realize it 😂,0.0,neutral,42,48,0.4794094384392301,0.03080390683696469,0.03666146645865835
🤌🏼🤌🏼🫴🏼❤️,🤌🏼🤌🏼🫴🏼❤️,0.0,neutral,8,8,0.4794094384392301,0.005259203606311044,0.00546021840873635
Compartiendo celda con Andrew Tate?,Sharing a cell with Andrew Tate?,0.4215,positive,35,32,0.701660954389665,0.025544703230653647,0.02418096723868955
@kikemontoya_ Esa ignorancia suya huele como a uribista 🤡🤡🤡,@kikemontoya_ That ignorance of yours smells like an uribista 🤡🤡🤡,0.0,neutral,59,65,0.4794094384392301,0.043576258452291516,0.0499219968798752
Queremos que por favor greta vaya y defienda las mujeres en Afganistán que por favor greta vaya algunos países de oriente medio y haga sus protestas por favor,We want Greta to please go and defend women in Afghanistan please Greta to go to some countries in the Middle East and make her protests please,0.6486,positive,158,143,0.8214078565779066,0.1179564237415477,0.1107644305772231
"Ya se dieron cuenta que las energías limpias no son una garantía…la Guerra entre Rusia y Ucrania les abrió los ojos y se dieron cuenta que no pueden depender del gas de Rusia… Europa reacciona y reactiva la minería, evidencia suficiente para defender la minería responsable… no hay que “decrecer” estoy filosofando… pero es una realidad… la humanidad seguirá siendo carbón dependiente y no está mal, reforcemos los controles que si se puede!!!!!!!!💪🏽💪🏽","They already realized that clean energy is not a guarantee... the war between Russia and Ukraine opened their eyes and they realized that they cannot depend on gas from Russia... Europe reacts and reactivates mining, sufficient evidence to defend responsible mining ... we must not ""decrease"" I am philosophizing... but it is a reality... humanity will continue to be dependent on coal and that is not bad, let's strengthen the controls that we can!!!!!!!!💪🏽💪🏽",0.8236,positive,452,460,0.913683100448194,0.3388429752066116,0.35803432137285496
@gretathunberg 👏👏👏👏👏,@gretathunberg 👏👏👏👏👏,0.0,neutral,20,20,0.4794094384392301,0.01427498121712998,0.014820592823712949
@kikemontoya_ 🤡 shh! 🤫,@kikemontoya_ 🤡 shh! 🤫,0.0,neutral,22,22,0.4794094384392301,0.015777610818933134,0.01638065522620905
🙄🙄🙄🙄🤡,🙄🙄🙄🙄🤡,0.0,neutral,5,5,0.4794094384392301,0.003005259203606311,0.0031201248049922
"Greta y Andrew cada vez más parecidos, ya no se a quien creerle","Greta and Andrew more and more alike, I don't know who to believe anymore",0.0,neutral,63,73,0.4794094384392301,0.046581517655897825,0.056162246489859596
Don't look up(?),Don't look up(?),0.0,neutral,16,16,0.4794094384392301,0.011269722013523668,0.01170046801872075
😂,😂,0.0,neutral,1,1,0.4794094384392301,0.0,0.0
"@santi_uribe10 Al igual las masas son manipuladas por cada orientación política, sea de izquierda o derecha. Así que pobre ""derechito"", de seguro habrá leído alguna información sea amarillista o no, aunque lastimosamente muchas personas años anteriores quisieron cambiar el medio ambiente y terminaron muertas por los mismos manipuladores y beneficiadores. Ahora, me sorprende que muchos de ambos (sin importar la orientación política) Hagan propaganda ""zurda"" y muchos ""diestros"" simulando inteligencia se crean fuera del sistema.","@santi_uribe10 In the same way, the masses are manipulated by each political orientation, be it left or right. So poor ""right-handed"", surely you will have read some information, whether yellowish or not, although unfortunately many people years before wanted to change the environment and ended up dead by the same manipulators and beneficiaries. Now, it amazes me that many of both (regardless of political orientation) make ""left-handed"" propaganda and many ""right-handed"" simulating intelligence are created outside the system.",0.46,positive,531,531,0.7219615080411284,0.39819684447783626,0.4134165366614665
"Iba contenta ella, jajaja","She was happy, hahaha",0.8074,positive,25,21,0.9051410493013445,0.01803155522163787,0.015600624024960999
"Me siento tan emocionada de ganar dinero desde casa a pesar de no depender de mi salario, invertí €500 y gane €5,500 en efectivo!!. es más que mi cheque mensual normal. @erika.espinel.finance","I feel so excited to earn money from home despite not depending on my salary, I invested €500 and earned €5,500 in cash!! it's more than my normal monthly check. @erika.espinel.finance",0.5068,positive,191,184,0.7466385446875823,0.14274981217129978,0.14274570982839313
"@ibaraki_kichiichaos No será perfecta y caerá en las fallas del marketing, pero no es una influencer de paso, de hecho el movimiento Friday for Future es tremendamente influyente. Tómalo como montaje, igual se habla de temas ambientales. Sldos.","@ibaraki_kichiichaos It won't be perfect and it will fall for marketing flaws, but it's not a passing influencer, in fact the Friday for Future movement is tremendously influential. Take it as a montage, the same talks about environmental issues. balances",0.509,positive,244,255,0.7477985763248087,0.18256949661908342,0.19812792511700467
@kikemontoya_ tu eres loco?,@kikemontoya_ are you crazy?,-0.34,negative,27,28,0.3001318217769575,0.019534184823441023,0.02106084243369735
@joyero_santiago_v_a es falso el arresto ay otro video donde están platicando normal mente con la policia,@joyero_santiago_v_a the arrest is false and there is another video where they are talking normally with the police,-0.34,negative,105,115,0.3001318217769575,0.07813673929376408,0.0889235569422777
@erika.espinel.finance ♥️ Estoy súper emocionada en este momento. Ahora puedo pagar mis cuentas y cuidar bien de mi familia. Gracias por traer felicidad a mi hogar. Con solo una inversión de 500€ conseguí 5.500€ en 5 días. ¡¡¡Ahora estoy LIBRE de deudas!!! Contáctala ahora @erika.espinel.finance,"@erika.espinel.finance ♥️ I'm super excited right now. Now I can pay my bills and take good care of my family. Thank you for bringing happiness to my home. With only an investment of €500 I got €5,500 in 5 days. I am now Debt FREE!!! Contact her now @erika.espinel.finance",0.9662,positive,296,272,0.9888742420247824,0.22163786626596546,0.21138845553822153
"@garzonmlaura Si, el de ella es un montaje. Despierta Zurdita","@garzonmlaura Yes, hers is a montage. wake up lefty",0.4019,positive,61,51,0.6913261270761929,0.04507888805409467,0.039001560062402504
👏,👏,0.0,neutral,1,1,0.4794094384392301,0.0,0.0
@ibaraki_kichiichaos y tú qué sabes de activismo ? Jajaja,@ibaraki_kichiichaos and what do you know about activism? LOL,0.5473,positive,57,61,0.767993672554706,0.042073628850488355,0.046801872074883
@garzonmlaura jajajajajajaja sigue viviendo en Narnia.,@garzonmlaura hahahahahahaha he still lives in Narnia.,0.0,neutral,54,54,0.4794094384392301,0.039819684447783624,0.041341653666146644
"@ibaraki_kichiichaos Greta es activista desde los 9 años, a ella si la arrestaron y cómo es un personaje público obviamente hay equipo de medios y se dio la oportunidad de las fotos. Eso no significa que su lucha sea falsa. 🫶","@ibaraki_kichiichaos Greta has been an activist since she was 9 years old, she was arrested and since she is a public figure, obviously there is a media team and she gave herself the opportunity to take the photos. That doesn't mean her fight is fake. 🫶",-0.2996,negative,225,253,0.3214342209332982,0.16829451540195345,0.19656786271450857
"Ese es el punto allá la capturan, aquí no. aquí usan las armas de disuasión ""no"" letales","That is the point there they capture her, not here. here they use the ""non"" lethal deterrent weapons",-0.4404,negative,88,100,0.2471921961508041,0.06536438767843726,0.07722308892355695
Jajajajaja amola,Hahahahaha love it,0.6369,positive,16,18,0.8152385974162931,0.011269722013523668,0.01326053042121685
"@vivxncx totaaaaaal, que conveniente 🫢","@vivxncx totaaaaaal, how convenient 🫢",0.0,neutral,38,37,0.4794094384392301,0.02779864763335838,0.028081123244929798
Ah. Igualmente seguro usa iPhone con materiales sacados de minas así. Los progretrasados y sus propagandas de pacotilla 🤡,Oh. Equally safe use iPhone with materials taken from mines like this. The progressives and their shoddy propaganda 🤡,0.5267,positive,121,117,0.7571315581334035,0.09015777610818933,0.0904836193447738
@kikemontoya_ payas0,@kikemontoya_ payas0,0.0,neutral,20,20,0.4794094384392301,0.01427498121712998,0.014820592823712949
Vente para colombia petro te pone en primera línea a vivir sabroso,Come to Colombia Petro puts you in the front line to live tasty,0.0,neutral,66,63,0.4794094384392301,0.048835462058602556,0.048361934477379104
En Alemania no es jodiendo como en Colombia si hace cosas contrarias a la ley tengaa,In Germany it is not fucking like in Colombia if you do things contrary to the law have a,-0.3241,negative,84,89,0.3085156867914579,0.06235912847483096,0.0686427457098284
👏,👏,0.0,neutral,1,1,0.4794094384392301,0.0,0.0
"Be happy, Don't Worry","Be happy, don't worry",0.7274,positive,21,21,0.8629580806749274,0.015026296018031557,0.015600624024960999
"Fuera en Colombia, ya estarían publicando “nos están matando” “SOS” “necesitamos presencial de una comisión de DH” y hasta “se están metiendo a los conjuntos”","Outside in Colombia, they would already be publishing ""they are killing us"" ""SOS"" ""we need a human rights commission in person"" and even ""they are getting into the groups""",-0.6597,negative,158,171,0.1315581334036383,0.1179564237415477,0.13260530421216848
😂😂😂😂,😂😂😂😂,0.0,neutral,4,4,0.4794094384392301,0.002253944402704733,0.00234009360374415
JAJAJAJA Va ca ga da de la risa,HAHAHAHA He's laughing,0.4939,positive,31,22,0.7398365409965726,0.022539444027047335,0.01638065522620905
Gratis siempre con esos actos tan agrestes 😂,Always free with such aggressive acts 😂,0.4019,positive,44,39,0.6913261270761929,0.032306536438767845,0.029641185647425898
@garzonmlaura Más bien para hacer show. No puedo creer que tomen en serio a semejante títere.,@garzonmlaura Rather to show off. I can't believe they take such a puppet seriously.,-0.1779,negative,93,84,0.3856050619562351,0.06912096168294515,0.06474258970358815
Muy conveniente 🧐🧐,Very convenient 🧐🧐,0.0,neutral,18,18,0.4794094384392301,0.012772351615326824,0.01326053042121685
Aquí llega y la mata el ESMAD,Here the ESMAD arrives and kills her,-0.5423,negative,29,36,0.19346163986290532,0.021036814425244178,0.027301092043681748
Esto ya hace arto 🤦😏,This is already art 🤦😏,0.0,neutral,20,22,0.4794094384392301,0.01427498121712998,0.01638065522620905
@rafmedinav nada logro su cometido visibilidad,@rafmedinav nothing achieved its mission visibility,0.0,neutral,46,51,0.4794094384392301,0.033809166040571,0.039001560062402504
"@santi_uribe10 No es un insulto, ni más faltaba, cuestiono es su forma despectiva al referirse como ""zurdita"" y al minimizar su trabajo en pro del medio ambiente sólo por que ella no tiene la misma afinidad politica que ud.","@santi_uribe10 It's not an insult, nor was it missing, I question her derogatory way of referring to herself as ""left-handed"" and minimizing her work for the environment just because she doesn't have the same political affinity as you.",0.5559,positive,223,235,0.7725283416820458,0.16679188580015028,0.18252730109204368
No se supone que es gestores de paz que les llaman? 🤣🤣🤣,Isn't it supposed to be peace managers who call them? 🤣🤣🤣,0.5423,positive,55,57,0.7653572370155549,0.0405709992486852,0.0436817472698908
😂😂😂😂,😂😂😂😂,0.0,neutral,4,4,0.4794094384392301,0.002253944402704733,0.00234009360374415
Puro teatro,Pure theater,0.0,neutral,11,12,0.4794094384392301,0.007513148009015778,0.00858034321372855
Y quien es esa?,And who is that?,0.0,neutral,15,16,0.4794094384392301,0.01051840721262209,0.01170046801872075
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.4794094384392301,0.003005259203606311,0.0031201248049922
😂😂😂😂,😂😂😂😂,0.0,neutral,4,4,0.4794094384392301,0.002253944402704733,0.00234009360374415
Si ya saben cómo me pongo para que me invitan iba diciendo cuando la llevaron,"If you already know how I get so that they invite me, she was saying when they took her",0.2177,positive,77,87,0.5941998418138676,0.05709992486851991,0.0670826833073323
por que no viene al choco,Why doesn't he come to the crash?,-0.4019,negative,25,33,0.26749274980226734,0.01803155522163787,0.0249609984399376
@_david.dml seguramente para él es una guerrillera incendiaria,@_david.dml surely for him is an incendiary guerrilla,0.4404,positive,62,53,0.7116266807276561,0.04583020285499625,0.0405616224648986
"La cara 😂 me encanta. Cumple su objetivo de incomodar, hacer escándalo y que las personas conozcan de la situación.","The face 😂 I love it. It fulfills its objective of bothering, making a scandal and making people aware of the situation.",0.1779,positive,115,120,0.5732138149222251,0.08564988730277986,0.09282371294851795
Penal para argentina,Penalty for Argentina,-0.4588,negative,20,21,0.23749011336672818,0.01427498121712998,0.015600624024960999
"Que bueno, a ver si deja de ser tan payasa esa Greta 🤮🤡","Good, let's see if that Greta stops being such a clown 🤮🤡",0.3182,positive,55,57,0.647192196150804,0.0405709992486852,0.0436817472698908
@pablo.aranguren._ JAJAJAJAJAJAJSJAJA RETWEET,@pablo.aranguren._ HAHAHAHAHAHAHAHAHAHA RETWEET,0.0,neutral,45,47,0.4794094384392301,0.03305785123966942,0.035881435257410305
Todo un show...mal mobtadooo,Quite a show...bad mobtadooo,0.0,neutral,28,28,0.4794094384392301,0.0202854996243426,0.02106084243369735
Petro basta yaaaa!!!!,Peter enough already!!!!,0.0,neutral,21,24,0.4794094384392301,0.015026296018031557,0.01794071762870515
😂,😂,0.0,neutral,1,1,0.4794094384392301,0.0,0.0
😴😴😴😴,😴😴😴😴,0.0,neutral,4,4,0.4794094384392301,0.002253944402704733,0.00234009360374415
Todo salio a la luz..montaje...,Everything came to light... montage...,0.0,neutral,31,38,0.4794094384392301,0.022539444027047335,0.028861154446177848
@kikemontoya_ se embobó el pelado,@kikemontoya_ the peeling was gawking,0.0,neutral,33,37,0.4794094384392301,0.02404207362885049,0.028081123244929798
Falso😢,False😢,0.0,neutral,6,6,0.4794094384392301,0.0037565740045078884,0.0039001560062402497
Jajajajajaa cual es el colmo de los activistas medioambientales? Jajajajajjaa,Hahahahaha what is the height of environmental activists? Hahahahahaha,0.0,neutral,77,70,0.4794094384392301,0.05709992486851991,0.05382215288611544
Pela cacorra,peel cacorra,0.0,neutral,12,12,0.4794094384392301,0.008264462809917356,0.00858034321372855
"Sigan utilizando para hacer desmanes y destrucción, si piden cuidar el planeta, no destruyan los bienes ajenos, después de victimario se hacen las víctimas.","Continue to use it to commit excesses and destruction, if you ask to take care of the planet, do not destroy other people's property, after the perpetrator becomes the victim.",-0.1901,negative,156,175,0.3791721592407065,0.11645379413974455,0.13572542901716067
Que fresquito 😍,How cool 😍,0.3182,positive,15,10,0.647192196150804,0.01051840721262209,0.0070202808112324495
Que circo 🤡,What a circus 🤡,0.0,neutral,11,15,0.4794094384392301,0.007513148009015778,0.0109204368174727
🤣🤣,🤣🤣,0.0,neutral,2,2,0.4794094384392301,0.0007513148009015778,0.00078003120124805
Puro teatro para que se acuerden de ella. Si no figura la dejan de patrocinar y pierde todos los privilegios de ser la mascota de Soros.,"Pure theater so that they remember her. If she does not appear, they stop sponsoring her and she loses all the privileges of being Soros's mascot.",0.2933,positive,136,146,0.6340627471658318,0.10142749812171299,0.11310452418096724
@hector_var Hey barro,@hector_var hey mud,0.0,neutral,21,19,0.4794094384392301,0.015026296018031557,0.014040561622464899
Xd?,Xd?,0.5859,positive,3,3,0.7883469549169522,0.0015026296018031554,0.0015600624024961
👏,👏,0.0,neutral,1,1,0.4794094384392301,0.0,0.0
Jajajajajajaja la cara de gretta 😭,Hahahahahahaha Gretta's face 😭,0.0,neutral,34,30,0.4794094384392301,0.024793388429752067,0.02262090483619345
@kikemontoya_ de hecho no es mentira en países como china limitan el flujo de personas lo curioso es que protestan que estamos jodidos y la capa de ozono se está regenerando el planeta se adapta a nosotros porque nosotros somos especie invasora hasta que ya nos deseche,@kikemontoya_ in fact it is not a lie in countries like china they limit the flow of people the curious thing is that they protest that we are screwed and the ozone layer is regenerating the planet adapts to us because we are an invasive species until it discards us,-0.34,negative,269,266,0.3001318217769575,0.20135236664162287,0.20670826833073322
Gracias Dios🙏🏻,Thank you God 🙏🏻,0.5574,positive,14,16,0.7733192723437912,0.009767092411720512,0.01170046801872075
Pues se ve muy fresca la pana ❤️,"Well, the corduroy looks very fresh ❤️",0.5709,positive,32,38,0.780437648299499,0.023290758827948913,0.028861154446177848
@santiagopiedrahita02 sabias decisiones 😂🤡,@santiagopiedrahita02 wise decisions 😂🤡,0.4767,positive,42,39,0.7307672027418929,0.03080390683696469,0.029641185647425898
Se fue de upj y casi la llevan a tuta q bien servicio!,"She left upj and they almost took her to tuta, what a great service!",0.6588,positive,54,68,0.8267861850777748,0.039819684447783624,0.05226209048361935
😂😂😂😂👏👏👏👏,😂😂😂😂👏👏👏👏,0.0,neutral,8,8,0.4794094384392301,0.005259203606311044,0.00546021840873635
Desalojar protesta eso no es de dictadores comunistas?😂,Evicting protest is not that of communist dictators?😂,-0.25,negative,55,53,0.34758766148167675,0.0405709992486852,0.0405616224648986
A trabajar con la ministra de minas y energía 😂😂,To work with the minister of mines and energy 😂😂,0.2732,positive,48,48,0.6234642762984445,0.035311795642374154,0.03666146645865835
Haahhajajajajajja🙌❤️ porfin,Haahhahahahahaha 🙌❤️ finally,0.0,neutral,27,28,0.4794094384392301,0.019534184823441023,0.02106084243369735
Me gustaría saber quien patrocina a La Niña,I would like to know who sponsors La Niña,0.3612,positive,43,41,0.6698655417875032,0.03155522163786627,0.031201248049921994
Jaja Ake su cara … como ( me vale),Haha Ake his face... like (I'm fine),0.6705,positive,34,36,0.8329554442393883,0.024793388429752067,0.027301092043681748
🤡🎪🤡🎪🤡🎪,🤡🎪🤡🎪🤡🎪,0.0,neutral,6,6,0.4794094384392301,0.0037565740045078884,0.0039001560062402497
"Ya ni me acordaba quien era, nesecitaba otra vez fama","I didn't even remember who I was, I needed fame again",0.4404,positive,53,53,0.7116266807276561,0.03906836964688205,0.0405616224648986
Que bobª,What a boob,0.0,neutral,8,11,0.4794094384392301,0.005259203606311044,0.0078003120124804995
Se merecen el Oscar 👏🏼🥇que buen teatro 🎭,They deserve the Oscar 👏🏼🥇 what a good theater 🎭,0.4404,positive,40,48,0.7116266807276561,0.029301277235161537,0.03666146645865835
😂😂😂😂😂🤡🤡🤡🤡🤡,😂😂😂😂😂🤡🤡🤡🤡🤡,0.0,neutral,10,10,0.4794094384392301,0.0067618332081142,0.0070202808112324495
"Y tiene una cara de tranquila, impresionante jaja","And he has a calm face, impressive haha",0.8225,positive,49,39,0.9131030846295807,0.03606311044327574,0.029641185647425898
"@geovandres988 es de público conocimiento que Greta es de izquierda, no entiendo tu inquietud, a no ser que ser de izquierda sea un insulto o algo malo (creería yo que si).","@geovandres988 it is public knowledge that Greta is from the left, I don't understand your concern, unless being from the left is an insult or something bad (I would think so).",-0.7783,negative,172,176,0.06902188241497498,0.1284748309541698,0.13650546021840873
"@sdorozcod1023 Una propiedad privada la cual será utilizada para seguir atrofiando el ecosistema, es “tu propiedad privada” pero también es MI PLANETA.","@sdorozcod1023 A private property which will be used to continue atrophying the ecosystem, is ""your private property"" but it is also MY PLANET.",0.0,neutral,151,143,0.4794094384392301,0.11269722013523667,0.1107644305772231
Que bueno,That good,0.4404,positive,9,9,0.7116266807276561,0.006010518407212622,0.0062402496099844
"@santi_uribe10 Dudo de esa afirmación, con referirse a ella como ""zurdita"", simplemente demuestra una postura anti-izquierda solo por qué si, o acaso la defensa del medio ambiente tiene afinidad política Aunque sé qué si, pensaría que debe primar la lógica de la supervivencia, en ese orden de ideas, no importa más tener un planeta sano dónde vivir?. Presumo que para uds, los anti ""zurditos"", todo aquello que esté en contra de su afinidad politica, carece de sustento. Primero, asume ud la falacia Ad hominem, segundo, demerita la vocación de esa niña.","@santi_uribe10 I doubt that statement, referring to her as ""left-handed"", simply demonstrates an anti-left position just because if, or perhaps the defense of the environment has political affinity Although I know what if, I would think that the logic of Survival, in that order of ideas, doesn't it matter more to have a healthy planet to live on? I presume that for you, the anti ""lefties"", everything that is against your political affinity, lacks support. First, you assume the Ad hominem fallacy, second, you demerit the vocation of that girl.",0.3159,positive,555,548,0.6459794358027946,0.4162283996994741,0.4266770670826833
Se ve feliz❤️,He looks happy ❤️,0.5719,positive,13,17,0.7809649354073291,0.009015777610818934,0.0124804992199688
@kikemontoya_ porque,@kikemontoya_ why,0.0,neutral,20,17,0.4794094384392301,0.01427498121712998,0.0124804992199688
"Pa que respete, oportunista","Pa respect, opportunist",0.5106,positive,27,23,0.7486422356973372,0.019534184823441023,0.0171606864274571
Donde está la mamá de esa pelaita😂😂😂😂😂,Where is the mom of that pelaita 😂😂😂😂😂,0.0,neutral,38,38,0.4794094384392301,0.02779864763335838,0.028861154446177848
@aleejatovar ese derecho acaba cuando se convierte en invasión a propiedad privada,@aleejatovar that right ends when it becomes an invasion of private property,0.0,neutral,82,76,0.4794094384392301,0.060856498873027805,0.05850234009360375
Así de tranquilo estarás si @tu_hogar_valle_ se encarga de la venta de tu inmueble 😎 venta garantizada en un promedio de 25 días ✨,This is how calm you will be if @tu_hogar_valle_ is in charge of selling your property 😎 guaranteed sale in an average of 25 days ✨,0.3182,positive,130,131,0.647192196150804,0.09691960931630353,0.1014040561622465
😂😂,😂😂,0.0,neutral,2,2,0.4794094384392301,0.0007513148009015778,0.00078003120124805
Lisa simpson,Lisa Simpson,0.0,neutral,12,12,0.4794094384392301,0.008264462809917356,0.00858034321372855
Que raro que hace un mes se peleó en Twitter con alguien que capturaron y ahora a ella la capturan JAJAJAJA,How strange that a month ago she had a fight on Twitter with someone who was captured and now she is being captured HAHAHAHA,-0.5267,negative,107,124,0.2016873187450567,0.07963936889556725,0.09594383775351015
"JAAJJAJA ""A CONTROLAR SUS DOCUMENTOS"" JAJAJAJAJA hablen bien y digan que les retuvieron sus documentos ilegalmente ajajjajjaajajjaja","HAHAHAHA ""TO CONTROL YOUR DOCUMENTS"" HAHAHAHAHA speak well and say that your documents were illegally withheld hahaha",0.6908,positive,132,117,0.8436593725283416,0.09842223891810668,0.0904836193447738
👏👏👏👏 capturada,👏👏👏👏 captured,0.0,neutral,14,13,0.4794094384392301,0.009767092411720512,0.0093603744149766
@rafmedinav obvioo es teatro,@rafmedinav obviously it's theater,0.0,neutral,28,34,0.4794094384392301,0.0202854996243426,0.02574102964118565
"Y antes de todo, una sesión de fotos y más humo para vender..","And before everything, a photo session and more smoke to sell..",0.0,neutral,61,63,0.4794094384392301,0.04507888805409467,0.048361934477379104
Pero que clase de comedy drama es esto!?,But what kind of comedy drama is this!?,0.4771,positive,40,39,0.730978117585025,0.029301277235161537,0.029641185647425898
Ella viene siendo como la Primera Linea en ese Pais,She has been like the First Line in that Country,0.3612,positive,51,48,0.6698655417875032,0.03756574004507889,0.03666146645865835
Jajajajajajaja esa grata élite si hace pantalla.,Hahahahahahaha that pleasant elite does make a screen.,0.5106,positive,48,54,0.7486422356973372,0.035311795642374154,0.041341653666146644
Puro show.,Pure show.,0.0,neutral,10,10,0.4794094384392301,0.0067618332081142,0.0070202808112324495
"HUELE A PROGRESISMO...O SEA, TEATRO DE LO PEOR!!!","IT SMELLS OF PROGRESSISM... I mean, THEATER OF THE WORST!!!",-0.7723,negative,49,59,0.07218560506195626,0.03606311044327574,0.045241809672386904
"Pero vean el trasfondo de la verdadera noticia, no la foto de Greta 🤷","But look at the background of the real news, not the photo of Greta 🤷",0.0,neutral,69,69,0.4794094384392301,0.05108940646130729,0.0530421216848674
Manejando la tranquilidad,Managing the tranquility,0.4215,positive,25,24,0.701660954389665,0.01803155522163787,0.01794071762870515
Jajajjja que hijueputa foto,Hahahaha what a son of a bitch photo,-0.5859,negative,27,36,0.17047192196150807,0.019534184823441023,0.027301092043681748
La amo tanto JAHDJW,I love her so much JAHDJW,0.6369,positive,19,25,0.8152385974162931,0.0135236664162284,0.0187207488299532
Sonrisa...objetivo cumplido,Smile... goal accomplished,0.4404,positive,27,26,0.7116266807276561,0.019534184823441023,0.01950078003120125
La marioneta de los grandes fondos activistas 😂😂😂🤡cosas que solo los ricos saben,The puppet of the big activist funds 😂😂😂🤡 things that only the rich know,0.5574,positive,80,72,0.7733192723437912,0.05935386927122465,0.05538221528861155
