es,en,scores,qualify,Espanish_length,English_length,zero,uno,dos
"Acá en Colombia el país DIFERENTE contemplando la idea de dejarlos salir de las cárceles en el día “para que los pobrecitos trabajen “ y regresen en las noches con su botín , absurdo presidente , saldrían a cometer fechorías","Here in Colombia, the DIFFERENT country contemplating the idea of ​​letting them out of prisons during the day ""so that the poor things work"" and return at night with their loot, absurd president, they would go out to commit misdeeds",-0.2878,negative,224,233,0.35831055644371096,0.24505494505494507,0.26882966396292
@gustavopetrourrego,@gustavopetrourrego,0.0,neutral,19,19,0.5067299262544479,0.01978021978021978,0.02085747392815759
Necesitamos un @nayibbukele en COLOMBIA 🔥,We need a @nayibbukele in COLOMBIA 🔥,0.0,neutral,41,36,0.5067299262544479,0.04395604395604395,0.04055619930475087
👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏,0.0,neutral,8,8,0.5067299262544479,0.007692307692307693,0.008111239860950173
Severo,Severe,-0.3818,negative,6,6,0.3098344592852354,0.005494505494505494,0.005793742757821553
En Colombia sacan los presos con abogados del gobierno,"In Colombia, prisoners are released with government lawyers",-0.5106,negative,54,59,0.2434118921148986,0.058241758241758236,0.06720741599073002
Presidente Ejemplooo,President Example,0.0,neutral,20,17,0.5067299262544479,0.020879120879120878,0.01853997682502897
👏👏😍,👏👏😍,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
"Que Él Presidente Petro, se copie por favor 😢😢","That President Petro, please copy 😢😢",0.3182,positive,46,36,0.6708266721675004,0.04945054945054945,0.04055619930475087
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
Le di like por error a esta reverenda v3r64,I mistakenly liked this reverend v3r64,0.1531,positive,43,38,0.5856840802434119,0.04615384615384615,0.04287369640787949
El presidente que todos necesitamos! ❤️,The president we all need! ❤️,0.0,neutral,39,29,0.5067299262544479,0.041758241758241756,0.03244495944380069
Ese si es un presidente no como los de Venezuela Colombia Perú Chile Cuba Rusia Nicaragua Brasil 🤮,That is a president not like those of Venezuela Colombia Peru Chile Cuba Russia Nicaragua Brazil 🤮,-0.2755,negative,98,98,0.36465370532721364,0.1065934065934066,0.11239860950173812
Lejos de la sociedad 👏,Away from society 👏,0.0,neutral,22,19,0.5067299262544479,0.023076923076923078,0.02085747392815759
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
Lo qué hace falta en Colombia 🇨🇴,What is needed in Colombia 🇨🇴,0.0,neutral,32,29,0.5067299262544479,0.03406593406593406,0.03244495944380069
Por favor señor Nayib dar cátedra a los presidentes de sur américa,Please Mr. Nayib give a lecture to the presidents of South America,0.3182,positive,66,66,0.6708266721675004,0.07142857142857144,0.07531865585168018
NOS QUEJAMOS Y NOOOOO HACEMOS NADA SOMOS COBARDES,WE COMPLAIN AND NOOOOO WE DO NOTHING WE ARE COWARDS,-0.3612,negative,49,51,0.3204579444071992,0.05274725274725275,0.05793742757821553
🇨🇴 necesitamos un presidente como este .,🇨🇴 we need a president like this.,0.3612,positive,40,33,0.6930019081016966,0.04285714285714285,0.03707995365005794
El ejemplo a seguir 👏👏👏👏,The example to follow 👏👏👏👏,0.0,neutral,24,26,0.5067299262544479,0.025274725274725275,0.028968713789107765
👏🏼,👏🏼,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
Celebran los perros cuando se construyen jaulas para perros? 🤔🤔,Do dogs celebrate when dog crates are built? 🤔🤔,0.5719,positive,63,47,0.8016605641792584,0.06813186813186814,0.05330243337195829
Bukele presidente de Colombia 2026 - infinito …!!! 🙏🏼🙌🏼🔥🔥 #Locombia,Bukele president of Colombia 2026 - infinity...!!! 🙏🏼🙌🏼🔥🔥 #Locombia,0.0,neutral,67,67,0.5067299262544479,0.07252747252747253,0.07647740440324449
Y petro con ganas de soltar a los bandidos a que nos acribillen por quitarnos un celular,And Petro wanting to release the bandits to riddle us for taking a cell phone from us,0.0,neutral,88,85,0.5067299262544479,0.09560439560439561,0.09733487833140209
Este es el que necesitamos en Colombia para acabar con la cantidad de bandidos que hay y que hoy el gobierno protege y defiende. Que tristeza este país,This is what we need in Colombia to put an end to the number of bandits that there are and that today the government protects and defends. How sad this country,-0.128,negative,151,159,0.44071992161311946,0.16483516483516483,0.18308227114716105
Como hacen de falta carceles asi aca en colombia,How do we need jails like this here in Colombia,0.3612,positive,48,47,0.6930019081016966,0.051648351648351645,0.05330243337195829
🔥🔥🔥,🔥🔥🔥,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
😍👏,😍👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
Vis a vis El Salvador 😎,Vis a vis El Salvador 😎,0.0,neutral,23,23,0.5067299262544479,0.024175824175824177,0.025492468134414834
Y el de Colombia a sacar delincuentes a la calle y encima de todo a pagarles !!!,And the one from Colombia to take criminals out on the street and above all to pay them!!!,-0.7163,negative,80,90,0.13733175184363877,0.08681318681318681,0.10312862108922363
Dios mio el presidente que se necesita en venezuela y en todo el mundo justo con su pueblo 😢,"My God, the president who is needed in Venezuela and throughout the world, just with his people 😢",0.2732,positive,92,97,0.6476200299107833,0.1,0.11123986095017381
La deuda externa superior al 78% del pib. 🤦🏻‍♂️,External debt greater than 78% of GDP. 🤦🏻‍♂️,0.0,neutral,47,44,0.5067299262544479,0.05054945054945054,0.04982618771726535
👏👏👏 tome nota presidente. @gustavopetrourrego,👏👏👏 take note president. @gustavopetrourrego,0.0,neutral,45,44,0.5067299262544479,0.048351648351648346,0.04982618771726535
Aprende CV @gustavopetrourrego,Learn CV @gustavopetrourrego,0.0,neutral,30,28,0.5067299262544479,0.031868131868131866,0.031286210892236384
"Ddhh, Ongs, m4m3rticos en 3, 2, 1","Human rights, NGOs, m4m3rticos in 3, 2, 1",0.0,neutral,33,41,0.5067299262544479,0.035164835164835165,0.046349942062572425
Gobierno colombiano...ahí tiene el ejemplo!,Colombian government... there you have the example!,0.0,neutral,43,51,0.5067299262544479,0.04615384615384615,0.05793742757821553
Y aquí Bellavista todavía cayrndose a pedazos y con hacinamiento al 1000,And here Bellavista still falling apart and overcrowded to 1000,-0.1531,negative,72,63,0.42777577226548397,0.07802197802197802,0.07184241019698726
"Los que piden lo mismo para Colombia, si entienden el problema judicial de este país no? De que sirve contruir cárceles y mandar gente para allá si el problema estructural sigue latente ?","Those who ask the same for Colombia, do understand the judicial problem in this country, right? What is the use of building prisons and sending people there if the structural problem is still latent?",-0.6966,negative,187,199,0.14749110412046823,0.2043956043956044,0.22943221320973348
Este man no está jugando,This man is not playing,-0.1511,negative,24,23,0.4288071785880047,0.025274725274725275,0.025492468134414834
Aca en colombia vam a haber gestores de paz. Posteriormente serán miembros activos de la primera línea los cuales mataran y desaparecerán a todo aquel que se atreva a protestar en contra del gobierno.,Here in Colombia there will be peace managers. Later they will be active members of the front line who will kill and disappear anyone who dares to protest against the government.,-0.34,negative,200,178,0.3313908514259192,0.21868131868131868,0.20509849362688296
Esa es la que necesita Colombia unas dos,That is what Colombia needs about two,0.0,neutral,40,37,0.5067299262544479,0.04285714285714285,0.04171494785631518
👏👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏👏,0.0,neutral,9,9,0.5067299262544479,0.008791208791208791,0.009269988412514484
Será q nos lo podrían prestar un ratico?,Could it be that you could lend it to us for a while?,0.0,neutral,40,53,0.5067299262544479,0.04285714285714285,0.06025492468134415
👏👏,👏👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
👏👏👏 un presidente ejemplar ... 😍,👏👏👏 an exemplary president... 😍,0.0,neutral,32,31,0.5067299262544479,0.03406593406593406,0.03476245654692932
Ojalá Colombia coja un ejemplo de este tipo de gestión presidencial,I hope Colombia catches an example of this type of presidential management,0.4404,positive,67,74,0.7338455984735186,0.07252747252747253,0.08458864426419467
"Un nayib bukele es lo q Colombia necesita, lastima q sea imposible 😢","A nayib bukele is what Colombia needs, it hurts that it is impossible 😢",-0.4767,negative,68,71,0.2608942292816254,0.07362637362637363,0.08111239860950174
Será que no puede venir a Colombia y darles Master 👏👏👏,Could it be that he can't come to Colombia and give them a Master 👏👏👏,0.0,neutral,54,69,0.5067299262544479,0.058241758241758236,0.07879490150637311
El Presidente de El Salvador no quiere ser nuestro Presidente?,The President of El Salvador does not want to be our President?,-0.0572,negative,62,63,0.47723170543035426,0.06703296703296703,0.07184241019698726
A esto se llama progreso,This is called progress,0.4215,positive,24,23,0.7240988087256974,0.025274725274725275,0.025492468134414834
"Como dijo petro, es mejor dejar de castigar los crímenes, con eso automáticamente bajan los informes de criminalidad, que genio este economista","As Petro said, it is better to stop punishing crimes, with that crime reports automatically drop, what a genius this economist",-0.8176,negative,143,126,0.08509102160796245,0.15604395604395604,0.14484356894553882
@gustavopetrourrego colombia pa’ cuando ! En. Es de dar bonos !!!,@gustavopetrourrego Colombia for when! In. It is to give bonuses !!!,0.6973,positive,65,68,0.8663297406013099,0.07032967032967033,0.0776361529548088
Joda colombia vale 3 tiras,Joda Colombia is worth 3 strips,0.2263,positive,26,31,0.6234335516476716,0.027472527472527472,0.03476245654692932
"Así no quieran los derecho humanos, se requiere de.limites claros y fuertes!","Even if they don't want human rights, clear and strong limits are required!",0.7158,positive,76,75,0.8758702490846269,0.08241758241758242,0.08574739281575898
"Y petro les quiere pagar un sueldo jajaja, ojalá fuera como bukele","And Petro wants to pay them a salary hahaha, I wish it was like bukele",0.8126,positive,66,70,0.9257903150946315,0.07142857142857144,0.07995365005793743
Silvestre Stallone lo puede verificar?,Sylvester Stallone can verify it?,0.0,neutral,38,33,0.5067299262544479,0.040659340659340654,0.03707995365005794
850 policías en total con soldados para un mínimo de 5mil cuando empiecen y 40mil reclusos 😢,850 police officers in total with soldiers for a minimum of 5 thousand when they start and 40 thousand inmates 😢,0.0,neutral,92,112,0.5067299262544479,0.1,0.12862108922363846
"Aca les dan curules en el senado, los nombran gestores de paz y les dan impunidad. 😂 . El gobierno de Colombia es una vergüenza.","Here they give them seats in the senate, appoint them peace managers and give them impunity. 😂 . The Colombian government is a shame.",0.1027,positive,128,133,0.5596926409158888,0.13956043956043956,0.15295480880648898
Y este gobierno premia a los bandidos!!! Ser pillo paga,And this government rewards the bandits!!! being a rascal pays,0.6093,positive,55,62,0.8209478624103965,0.05934065934065934,0.07068366164542295
Me voy a vivir al salvador 🏃‍♀️🏃‍♀️🏃‍♀️,I'm going to live in El Salvador 🏃‍♀️🏃‍♀️🏃‍♀️,0.0,neutral,39,45,0.5067299262544479,0.041758241758241756,0.05098493626882966
@ricardoalvarez88 sería bueno que tu presidente haga algo parecido,@ ricardoalvarez88 it would be good if your president did something similar,0.4404,positive,66,75,0.7338455984735186,0.07142857142857144,0.08574739281575898
Cuando en Colombia,When in Colombia,0.0,neutral,18,16,0.5067299262544479,0.01868131868131868,0.01738122827346466
"Que buena noticia para el Salvador, mientras tanto en colombia los dejan salir, para que sigan robando y asecinando, dolor de patria.","What good news for El Salvador, meanwhile in Colombia they let them leave, so that they continue stealing and murdering, pain of homeland.",-0.8625,negative,133,138,0.061935949667371426,0.14505494505494507,0.15874855156431053
@gustavopetrourrego no vas pa esa?,@gustavopetrourrego aren't you going for that?,0.0,neutral,34,46,0.5067299262544479,0.03626373626373626,0.05214368482039398
COMO SERIA PARA TRAERLO PARA COLOMBIA @gustavopetrourrego 🔥,HOW IT WOULD BE TO BRING IT TO COLOMBIA @gustavopetrourrego 🔥,0.0,neutral,59,61,0.5067299262544479,0.06373626373626375,0.06952491309385864
👏👏👏👏👏👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏👏👏👏👏👏,0.0,neutral,13,13,0.5067299262544479,0.013186813186813187,0.013904982618771726
"Colombia 🇨🇴 te tocó el peor presidente 🤡 , el que nunca hará algo como lo publicado.","Colombia 🇨🇴 you got the worst president 🤡, the one who will never do something like what was published.",-0.7359,negative,84,103,0.12722396988293533,0.09120879120879122,0.11819235225955968
Buen ejemplo!!,Good example!!,0.5399,positive,14,14,0.7851580630189263,0.014285714285714287,0.015063731170336036
En Colombia les dan Subsidio y Beneficios! A ver si se animan más hampones a delinquir .,In Colombia they are given Subsidies and Benefits! Let's see if more thugs are encouraged to commit crimes.,0.7818,positive,88,107,0.9099066577278119,0.09560439560439561,0.12282734646581692
Aunque por cada cárcel debería construir 4 escuelas también,Although for each prison you should build 4 schools as well,-0.296,negative,59,59,0.3540817905213759,0.06373626373626375,0.06720741599073002
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
La prisión del nuevo orden mundial,The prison of the new world order,-0.5106,negative,34,33,0.2434118921148986,0.03626373626373626,0.03707995365005794
Ese e el ejemplo que deben seguir todos los que ocupan el cargo de presidente. Así es que se gobierna 👏👏👏👏,That is the example that all who hold the office of president should follow. This is how it is governed 👏👏👏👏,0.0,neutral,106,108,0.5067299262544479,0.11538461538461539,0.12398609501738123
Deberíamos contratarlo para que dirija nuestro país; pero no cumple perfil; aquí solo aceptan a quienes hayan tenido como mínimo una orden de captura.,We should hire him to run our country; but he does not meet the profile; Here they only accept those who have had at least one arrest warrant.,0.0772,positive,150,142,0.5465422103037492,0.16373626373626374,0.1633835457705678
Maravilloso 🙌,Wonderful 🙌,0.5719,positive,13,11,0.8016605641792584,0.013186813186813187,0.011587485515643104
Pero se leyeron bien? Sin acceso a la prensa??? Por que la prensa no tiene acceso a ese lugar? Que quiere esconder? Y como es que los presos estaran incomunicados? Este señor se me parece a Hitler que miedo!!,"But did they read well? No access to the press Why doesn't the press have access to that place? What do you want to hide? And how is it that the prisoners will be incommunicado? This man looks like Hitler to me, how scary!!",-0.8688,negative,208,223,0.058687019751431035,0.22747252747252747,0.2572421784472769
@gustavopetrourrego agarra ejemplo.,@gustavopetrourrego take an example.,0.0,neutral,35,36,0.5067299262544479,0.03736263736263736,0.04055619930475087
Toma ejemplo @gustavopetrourrego,Take an example @gustavopetrourrego,0.0,neutral,32,35,0.5067299262544479,0.03406593406593406,0.03939745075318656
Que excelencoa este presidente 👏👏👏,How excellent this president 👏👏👏,0.5719,positive,34,32,0.8016605641792584,0.03626373626373626,0.03592120509849363
Que agradable sujeto. 👏🏻,What a nice subject. 👏🏻,0.4215,positive,24,23,0.7240988087256974,0.025274725274725275,0.025492468134414834
Mientras acá en COLOMBIA los premian con un pago mensual y los van liberar jajajaj @gustavopetrourrego aprenda vea,While here in COLOMBIA they reward them with a monthly payment and they will release them hahaha @gustavopetrourrego learn see,0.8074,positive,114,126,0.9231086586560775,0.12417582417582418,0.14484356894553882
El mejor!!,The best!!,0.6988,positive,10,10,0.8671032953432004,0.00989010989010989,0.010428736964078795
🙌,🙌,0.0,neutral,1,1,0.5067299262544479,0.0,0.0
👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏,0.0,neutral,8,8,0.5067299262544479,0.007692307692307693,0.008111239860950173
Este es el presidente que merece Colombia,This is the president that Colombia deserves,0.0,neutral,41,44,0.5067299262544479,0.04395604395604395,0.04982618771726535
ESE ES EL PRESIDENTE QUE SE NECESITA EN LATINOAMÉRICA... Duro con la delincuencia!,THAT IS THE PRESIDENT THAT IS NEEDED IN LATIN AMERICA... Tough on crime!,-0.6476,negative,82,72,0.1727605590222268,0.08901098901098901,0.08227114716106605
Vaya.! Pero mira el tamaño de esos huevos.!!,Oh.! But look at the size of those eggs!!,0.0,neutral,44,41,0.5067299262544479,0.04725274725274725,0.046349942062572425
Q bueno un presidente como el acá en Colombia 👏,How good a president like him here in Colombia 👏,0.6597,positive,47,48,0.8469393017379196,0.05054945054945054,0.054461181923522596
Que maravilla de presidente👏👏👏👏,What a wonderful president 👏👏👏👏,0.5719,positive,31,31,0.8016605641792584,0.03296703296703296,0.03476245654692932
Eso es lo que Colombia necesita,That's what Colombia needs,0.0,neutral,31,26,0.5067299262544479,0.03296703296703296,0.028968713789107765
"Acá vienen a criticar a Petro pero yo les hago la siguiente pregunta, por qué Uribe en sus dos periodos, santos en sus dos periodos y Duque no construyeron cárceles? Objetividad al criticar por favor.","They come here to criticize Petro but I ask them the following question, why didn't Uribe in his two terms, Santos in his two terms and Duque build prisons? Objectivity when criticizing please.",-0.2732,negative,200,193,0.3658398225981125,0.21868131868131868,0.22247972190034762
En Colombia serían gestores de Paz con sueldo,In Colombia they would be peace managers with a salary,0.5423,positive,45,54,0.7863957506059511,0.048351648351648346,0.06141367323290846
👏🏽👏🏽👏🏽👏🏽por más presidentes así por favor 🙏🏽,👏🏽👏🏽👏🏽👏🏽 for more presidents like this please 🙏🏽,0.6601,positive,44,48,0.8471455830024237,0.04725274725274725,0.054461181923522596
@gustavopetrourrego aprenda,@gustavopetrourrego learn,0.0,neutral,27,25,0.5067299262544479,0.02857142857142857,0.027809965237543453
Gente que le pone el alma . Nada de gestores de Paz a reformarse donde deben .👏,People who put their soul into it. No Peace managers to reform where they should.👏,0.3182,positive,79,82,0.6708266721675004,0.08571428571428572,0.09385863267670916
Aquí en colombia a los terroristas les damos curules en el senado…,Here in Colombia we give terrorists seats in the Senate...,-0.6249,negative,66,58,0.1844670207828374,0.07142857142857144,0.0660486674391657
😍😍ay que hagan lo mismo en mi país cojan ejemplo petro,😍😍ay that they do the same in my country take an example petro,0.0,neutral,54,62,0.5067299262544479,0.058241758241758236,0.07068366164542295
Qué envidia de Presidente 👏👏👏 que se multipliquen los Nayib 😍😍😍,What envy of the President 👏👏👏 that the Nayib multiply 😍😍😍,-0.2732,negative,63,58,0.3658398225981125,0.06813186813186814,0.0660486674391657
Ojalá los mismos funcionarios x dinero no se presten para meter drogas y armas xq no valdría la pena,Hopefully the same officials for money do not lend themselves to put drugs and weapons because it would not be worth it,-0.2182,negative,100,119,0.3942034964674333,0.1087912087912088,0.13673232908458866
👏👏👏👏 debería manejar Latinoamérica,👏👏👏👏 should drive Latin America,0.0,neutral,34,31,0.5067299262544479,0.03626373626373626,0.03476245654692932
👏👏,👏👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
Y Colombia pensando en flexibilizar la prisión.....😢😢,And Colombia thinking about making the prison more flexible.....😢😢,-0.5106,negative,53,66,0.2434118921148986,0.05714285714285714,0.07531865585168018
"Lo que necesitamos acá en colombia, un presidente capaz 👏","What we need here in Colombia, a capable president 👏",0.3818,positive,57,52,0.7036253932236605,0.061538461538461535,0.05909617612977984
"👏👏👏👏👏👏👏👏👏ojalá todos los presidentes de la orbe, sigan el ejemplo...👏👏👏👏👏👏👏",👏👏👏👏👏👏👏👏👏 I hope all the presidents of the world follow the example...,0.4404,positive,75,70,0.7338455984735186,0.08131868131868132,0.07995365005793743
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
"Woooooow que admiración.... tanto campo que tiene Colombia, es para que hubiera sido, el primer país latinoaméricano,en haber construido un ""Centro de Confinamiento del Terrorismo"" ...... Buenooo... aquí todo es subir los precios a todooooo Ropa, tecnología, Comidaa, folclore, carnaval etc....esa es Colombia....","Woooooow what admiration... Colombia has so much space, it is so that it would have been the first Latin American country to have built a ""Center for the Confinement of Terrorism"" ...... Well... here everything is to raise the prices to all Clothes, technology, food, folklore, carnival etc... that is Colombia...",-0.6808,negative,313,313,0.15563921406838221,0.34285714285714286,0.36152954808806487
👏👏👏👏👏👏el mejor presidente debería tener un clon,👏👏👏👏👏👏 the best president should have a clone,0.6369,positive,47,45,0.835181269661183,0.05054945054945054,0.05098493626882966
"Este sy es un mandatario ,no el 🤡 de acá.","This sy is a leader, not the 🤡 here.",0.0,neutral,41,36,0.5067299262544479,0.04395604395604395,0.04055619930475087
Un presidente así para colombia 👏👏👏👏,A president like this for Colombia 👏👏👏👏,0.3612,positive,36,39,0.6930019081016966,0.03846153846153846,0.0440324449594438
Petro aquí les da salario y los convierte el gestores de Paz. Asco el comunismo,Petro here gives them a salary and makes them the managers of Peace. I disgust communism,-0.1027,negative,79,88,0.45376721159300704,0.08571428571428572,0.10081112398609501
"Por fin alguien sensato !En contra de la criminalidad, y a favor de los ciudadanos, aquí en Colombia los únicos que tiene derechos humanos y donde la justicia está a favor de todos los delincuentes !","Finally someone sensible! Against crime, and in favor of citizens, here in Colombia the only ones who have human rights and where justice is in favor of all criminals!",0.2924,positive,199,167,0.6575215306069826,0.2175824175824176,0.19235225955967555
Igual al guerrillero de colombia....libres y con sueldo..y curules su es posible....😢,The same as the Colombian guerrilla... free and paid... and seats if possible....😢,0.5106,positive,85,82,0.7700479603939971,0.09230769230769231,0.09385863267670916
🔥🔥,🔥🔥,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
ESTE ES EL PRESIDENTE QUE COLOMBIA NECESITA.....,THIS IS THE PRESIDENT THAT COLOMBIA NEEDS.....,0.0,neutral,48,46,0.5067299262544479,0.051648351648351645,0.05214368482039398
@gustavopetrourrego anote por favor!!,@gustavopetrourrego write down please!!,0.4374,positive,37,39,0.7322984889897375,0.03956043956043956,0.0440324449594438
El presidente de Latinoamérica,The president of Latin America,0.0,neutral,30,30,0.5067299262544479,0.031868131868131866,0.03360370799536501
"Acá se escapan porque no son de máxima seguridad, y ahora los quieren sacar para que nos dirijan","Here they escape because they are not from maximum security, and now they want to take them out so they can direct us.",-0.0093,negative,96,118,0.5019338868547264,0.1043956043956044,0.13557358053302435
Al estilo USA 🇺🇸,USA style 🇺🇸,0.0,neutral,16,12,0.5067299262544479,0.016483516483516484,0.012746234067207415
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
Es el Presidente que quiero para Colombia 🇨🇴 sería una Maravilla 👏👏👏👏,He is the President I want for Colombia 🇨🇴 it would be a Wonder 👏👏👏👏,0.0772,positive,69,68,0.5465422103037492,0.07472527472527472,0.0776361529548088
Acá los quieren sacar de las carceles para delinquir en el día y volver en la noche aprende @gustavopetrourrego,Here they want to get them out of prison to commit crimes during the day and return at night learn @gustavopetrourrego,-0.2023,negative,111,118,0.4024031767314733,0.12087912087912088,0.13557358053302435
Acá los sueltan,Here they release them,0.0,neutral,15,22,0.5067299262544479,0.015384615384615385,0.02433371958285052
"Con la plata de la Jep con lo de los activos especiales y lo que se les paga a los comunes aquí se hubiese construido una más grande para Timo, Tornillo, piedad, la moza de Tirofijo, Cepeda, petro y todos los terroristas","With the money from the JEP with the special assets and what is paid to the commoners here, a bigger one would have been built for Timo, Tornillo, Piedad, the girl from Tirofijo, Cepeda, Petro and all the terrorists",-0.1779,negative,220,215,0.4149863338662266,0.24065934065934066,0.24797219003476245
Necesitamos un presidente así en Colombia!!!,We need a president like that in Colombia!!!,0.5229,positive,44,44,0.7763911092774998,0.04725274725274725,0.04982618771726535
"Todo un señor presidente, admiración total","A true Mr. President, total admiration",0.743,positive,42,38,0.8898973750709092,0.045054945054945054,0.04287369640787949
👏👏👏👏👏👏,👏👏👏👏👏👏,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
@gustavopetrourrego mireeeee,@gustavopetrourrego look,0.0,neutral,28,24,0.5067299262544479,0.029670329670329672,0.026651216685979143
"Este es un ejemplo de un gobierno para el pueblo,dónde no hay corrupción y dónde si se pueden realizar grandes proyectos felicidades Presidente Bukele","This is an example of a government for the people, where there is no corruption and where great projects can be carried out, congratulations President Bukele",0.7783,positive,150,157,0.9081016966634006,0.16373626373626374,0.18076477404403243
"@gustavopetrourrego aprenda mijo, estoy si es un cambio para la comunidad.","@gustavopetrourrego learn mijo, I am here if it is a change for the community.",0.0,neutral,74,78,0.5067299262544479,0.08021978021978023,0.08922363847045191
@gustavopetrourrego aprenda carajoo q lo q usted esta proponiendo no tiene nombre 😡,@gustavopetrourrego learn the hell that what you are proposing has no name 😡,-0.7783,negative,83,76,0.1053581558454953,0.09010989010989011,0.08690614136732329
Supongo que ahí meterá a cualquiera que hable en contra de su gobierno,I guess that's where he'll put anyone who speaks out against his government.,0.0,neutral,70,76,0.5067299262544479,0.07582417582417583,0.08690614136732329
@casablancatvoficial,@casablancatvoficial,0.0,neutral,20,20,0.5067299262544479,0.020879120879120878,0.022016222479721903
😮,😮,0.0,neutral,1,1,0.5067299262544479,0.0,0.0
"Espero que también Invierta la misma cantidad de dinero en sus procesos de resocialización y trabajo personal... Para reconocer las causas que los llevaron a delinquir, trabajar en su sanación y en la no repetición en los hogares de El Salvador @nayibbukele","I hope they also invest the same amount of money in their resocialization processes and personal work... To recognize the causes that led them to commit crimes, work on their healing and non-repetition in homes in El Salvador @nayibbukele",0.6249,positive,257,238,0.8289928317260584,0.2813186813186813,0.2746234067207416
Nayib bukele es el mejor presidente de america,Nayib bukele is the best president of america,0.6369,positive,46,45,0.835181269661183,0.04945054945054945,0.05098493626882966
🙌🙌idolo asi es 💪🏽,🙌🙌 idol that's right 💪🏽,0.0,neutral,17,23,0.5067299262544479,0.017582417582417582,0.025492468134414834
👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻ejemplo presidente de Salvador👏🏻👏🏻,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 example president of Salvador 👏🏻👏🏻,0.0,neutral,50,51,0.5067299262544479,0.05384615384615384,0.05793742757821553
Y uno de aquí no quiere construir más cárceles 😖😖😖 @gustavopetrourrego,And one here doesn't want to build more prisons 😖😖😖 @gustavopetrourrego,-0.0572,negative,70,71,0.47723170543035426,0.07582417582417583,0.08111239860950174
"Excelente, 👍 que el buen funcionamiento para lo que fue hecha perdure en el tiempo.","Excellent, 👍 that the proper functioning for which it was made lasts over time.",0.5719,positive,83,79,0.8016605641792584,0.09010989010989011,0.09038238702201622
Gracias bukele y ojalá vaya a la cárcel los que son y no solo las más de 10mil personas que dicen no tener nada con pandillas pero que están capturadas por ser de barrios bajos o tener algún pequeño tatuaje.,"Thank you bukele and I hope those who are go to jail and not just the more than 10,000 people who say they have nothing to do with gangs but who are captured for being from the slums or having a small tattoo.",0.4019,positive,207,208,0.713991026764994,0.22637362637362637,0.2398609501738123
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
👏,👏,0.0,neutral,1,1,0.5067299262544479,0.0,0.0
Y en Colombia el presidente quiere mandar a los guerrilleros para la casa para q vivan sabroso,And in Colombia the president wants to send the guerrillas home so that they can live well,0.2732,positive,94,90,0.6476200299107833,0.1021978021978022,0.10312862108922363
👏 HÉROE!!!,👏 HERO!!!,0.6679,positive,10,9,0.8511680676602548,0.00989010989010989,0.009269988412514484
The best 👏👏👏👏,The best 👏👏👏👏,0.6369,positive,13,13,0.835181269661183,0.013186813186813187,0.013904982618771726
Y acá en vez de cárcel premian a los gestores de paz 😤,And here instead of jail they reward peace managers 😤,0.802,positive,54,53,0.9203238615852716,0.058241758241758236,0.06025492468134415
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
Petro para ti👏👏👏👏👏 escucha....,Petro for you 👏👏👏👏👏 listen....,0.0,neutral,30,30,0.5067299262544479,0.031868131868131866,0.03360370799536501
